isolated prestige,isolated citations,relational prestige,relational citations,review score
"[True, True, True, False, False]","[349, 947, 21, 22, 393]",[],[],0.3333333333333333
"[False, False]","[8134, 77767]","[False, False, True, True, False, True, False, False, False, False, True, False, True, True, False, False, False, False, True, False, False, True, False, True, True, False, True, False, False, False, False, True, False, False, False, False, False, True, True, False, True, False, False, False, False, False, True, True, False, False, True, True, False, True, False, True, True, False, False, True, True, True, False, False, False, False, False, False, True, False, False, False, True, False, True, True, True, False, True, True, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False, True, True, True]","[160, 1708, 139, 1, 347, 514, 188, 59, 58, 7030, 3413, 709, 1078, 2, 6554, 13163, 454, 568, 3, 283, 634, 1848, 327, 54, 1264, 15, 31, 761, 450, 68, 23, 0, 0, 333, 5138, 10, 483, 8, 3680, 34, 54, 0, 114, 613, 297, 23, 270, 0, 10, 30, 1166, 11, 74, 47, 265, 65, 2957, 32, 463, 2, 61, 580, 1198, 25, 1129, 7, 0, 23, 105, 65, 11661, 3241, 37, 12, 4, 206, 6719, 0, 16, 116, 4892, 90250, 2294, 15648, 5138, 14638, 19, 87, 0, 15, 509, 110, 1179, 0, 74, 4, 222, 29, 124, 266, 3197, 116, 679]",0.6296296296296297
"[True, True]","[84, 16841]",[],[],0.2222222222222222
"[False, False]","[297, 77767]","[False, False, True, True, False, True, False, False, False, False, False, True, False, True, True, False, False, False, False, False, True, False, False, True, False, True, True, False, True, False, False, False, False, True, False, False, False, False, False, True, True, False, True, False, False, False, False, True, True, False, False, True, True, False, True, False, True, True, False, False, True, True, True, True, False, False, False, False, False, False, True, False, False, False, True, False, True, True, True, False, True, True, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False, True, True, True]","[160, 1708, 139, 1, 347, 514, 8134, 188, 59, 58, 7030, 3413, 709, 1078, 2, 6554, 13163, 5555, 454, 568, 3, 283, 634, 1848, 327, 54, 1264, 15, 31, 761, 450, 68, 23, 0, 0, 333, 5138, 10, 483, 8, 3680, 34, 54, 0, 114, 613, 23, 270, 0, 10, 30, 1166, 11, 74, 47, 265, 65, 2957, 32, 463, 2, 11, 61, 580, 1198, 25, 1129, 7, 0, 23, 105, 65, 11661, 3241, 37, 12, 4, 206, 6719, 0, 16, 116, 4892, 90250, 2294, 15648, 5138, 14638, 19, 87, 0, 15, 509, 110, 1179, 0, 74, 4, 222, 29, 124, 266, 3197, 116, 679]",0.3703703703703703
"[True, False]","[7, 142]",[],[],0.3333333333333333
"[True, False, True, False]","[100, 19, 1692, 5138]","[True, False, False, False, False, False, False, False, False, False, True, False]","[61, 34, 761, 77767, 68, 7, 634, 15648, 5138, 188, 65, 483]",0.5185185185185185
"[True, True, False, True, True]","[148, 209, 1146, 1502, 1617]","[True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True]","[455, 13, 1912, 33, 592, 4132, 26, 180, 74, 84, 1217, 3249, 404, 0, 3033, 25, 0, 1509, 1502, 109247, 24, 116, 10841, 203]",0.5925925925925927
"[False, True, True, False, True]","[57651, 44, 407, 10454, 1896]","[True, True, True, True, False, False, True]","[3627, 106, 191, 179, 1029, 227, 1830]",0.6388888888888888
"[True, True, True]","[938, 964, 31904]","[False, True, False]","[6, 6448, 0]",0.6666666666666666
"[False, False, True, True, False, True]","[12666, 67323, 1166, 14, 1198, 1179]","[True, False, True, True, True, False, False, False, False, True, True, False, True, True, False, False, False, True, False, True, False]","[17, 191, 72, 1081, 2209, 77767, 1321, 8, 709, 177, 6393, 13, 11, 1123, 0, 1399, 3452, 2440, 3686, 124, 96]",0.4444444444444444
"[False, False]","[20, 2800]",[],[],0.3703703703703703
"[True, True, True]","[105, 387, 4103]",[],[],0.25925925925925924
"[True, False, True, True]","[14, 246, 224, 18208]","[False, True, False, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, False, True, False, True, False]","[382, 4, 1181, 7447, 6, 37, 28127, 223, 3978, 331, 6446, 0, 4898, 6, 488, 684, 70, 1638, 2521, 18, 16801, 115, 17879, 409, 409]",0.3333333333333333
"[True, True, True]","[5069, 2165, 1718]","[True, False, True, False, True, True, True, True, True, True]","[25431, 53, 90, 289, 142, 10456, 89, 1217, 2853, 50207]",0.6111111111111112
"[True, True, True]","[969, 2413, 50207]","[False, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, True, True, False, False, True, True, True, False, True, True, True]","[45306, 25, 90, 289, 32, 10456, 142, 89, 1217, 180, 1718, 128, 2768, 5532, 32, 7632, 164, 840, 53, 1358, 180, 30, 707, 5047, 1539, 8201, 29]",0.4074074074074074
"[False, False, False, False]","[1323, 4795, 624, 1536]","[False, True, False]","[175, 28, 297]",0.3333333333333333
"[True, False, False]","[0, 60, 7030]","[False, True, True, True, False, False, True, False, False, False, True, False]","[89, 1848, 4, 1279, 77767, 243, 3, 1, 3241, 613, 27, 10]",0.6666666666666666
"[True, True, True]","[128, 1313, 6981]","[True, True, False, True, True, True, True, True, True, True]","[0, 21690, 12087, 49, 12, 10073, 6981, 41, 244, 1945]",0.4444444444444444
"[True, False]","[4708, 537]",[False],[8],0.3333333333333333
"[False, False, True, False]","[22403, 1857, 6204, 1772]","[False, True, False, True, False, True]","[3155, 337, 6230, 0, 6880, 8718]",0.2962962962962963
"[True, False, False]","[1, 7106, 159]",[],[],0.5
"[True, True, True]","[32, 8201, 50207]","[False, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, True]","[45306, 90, 971, 51, 289, 10456, 1718, 171, 516, 5532, 248, 350, 335, 3413, 840, 25, 20, 2413, 48, 14, 32, 142, 920, 47, 89, 1217, 51, 42, 9, 0, 328, 164, 105, 46, 3033, 988, 707, 5047, 1539, 41, 44, 11, 30, 180, 128, 32, 2768, 53, 2756, 8, 180, 84, 2, 8, 1904, 969, 24, 116, 920, 1358, 30, 0, 20, 29]",0.5185185185185185
"[True, True]","[720, 2487]","[True, True, True]","[120, 40, 329]",0.5555555555555556
"[False, False, False, False, False]","[23, 160, 15, 77767, 1708]","[True, True, False, True, False, False, False, False, False, True, False, True, True, False, False, False, False, True, False, False, True, False, True, True, True, False, False, False, False, True, False, False, False, False, False, True, True, False, True, False, False, False, False, False, True, True, False, False, True, True, False, True, False, True, True, False, False, True, True, True, False, False, False, False, False, True, False, False, False, True, False, True, True, True, False, True, True, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False, True, True, True]","[139, 1, 347, 514, 8134, 188, 59, 58, 7030, 3413, 709, 1078, 2, 6554, 13163, 454, 568, 3, 283, 634, 1848, 327, 54, 1264, 31, 761, 450, 68, 23, 0, 0, 333, 5138, 10, 483, 8, 3680, 34, 54, 0, 114, 613, 297, 23, 270, 0, 10, 30, 1166, 11, 74, 47, 265, 65, 2957, 32, 463, 2, 61, 580, 1198, 25, 1129, 7, 0, 105, 65, 11661, 3241, 37, 12, 4, 206, 6719, 0, 16, 116, 4892, 90250, 2294, 15648, 5138, 14638, 19, 87, 0, 15, 509, 110, 1179, 0, 74, 4, 222, 29, 124, 266, 3197, 116, 679]",0.5555555555555555
"[False, True, True]","[33, 578, 1787]","[True, False, True, False, True, False, False]","[38603, 2616, 137, 2616, 1486, 0, 14]",0.38888888888888884
"[False, False]","[11, 902]",[],[],0.3333333333333333
[False],[58],[],[],0.3703703703703704
"[True, True, True]","[10048, 37, 3413]","[False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, True, False, True, False, True, True, False, True, False, True, True, False, True, True, True, True, True]","[1521, 51, 46, 516, 5182, 17328, 204, 335, 8, 0, 5511, 20, 40, 920, 2, 51, 29, 13502, 42, 284, 0, 0, 3680, 23, 815, 105, 2, 14558, 518, 19312, 8201, 7308, 205, 1672, 5373, 11, 30, 77767, 1528, 6953, 66, 47, 17, 463, 39932, 6, 25, 8, 644, 23, 84, 284, 3241, 55, 8, 49, 1904, 29, 14638, 99, 16, 87, 11274, 0, 920, 99, 12631, 3197, 53, 116, 20, 4]",0.48148148148148145
"[False, False, False, False]","[0, 989, 1472, 1767]","[False, False, False, False]","[444, 989, 237, 2411]",0.6296296296296297
[True],[774],[],[],0.6296296296296297
"[False, True, True, True, True]","[1904, 30, 8, 8201, 3413]","[False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, False, True, True, True, True, True, True, True, True]","[45306, 90, 971, 51, 171, 46, 516, 5182, 5532, 248, 350, 17328, 335, 204, 8, 840, 25, 0, 5511, 20, 20, 48, 40, 14, 32, 142, 920, 47, 10048, 2, 51, 29, 42, 13502, 284, 9, 514, 32, 0, 0, 328, 23, 815, 105, 46, 2, 14558, 3033, 988, 518, 19312, 707, 5047, 1539, 41, 7308, 44, 1672, 205, 5373, 11, 77767, 6953, 180, 128, 66, 14, 32, 2768, 47, 17, 39932, 6, 25, 2756, 644, 23, 84, 2, 284, 37, 8, 49, 29, 24, 116, 99, 16, 11274, 0, 920, 99, 12631, 1358, 53, 30, 0, 116, 50207, 20, 29, 4]",0.5925925925925927
"[True, True, False]","[136, 664, 1928]","[True, True, True, False]","[36, 73, 83, 0]",0.6666666666666666
"[True, True]","[1030, 959]","[True, True, True, True, False, True, True, False, True, True, True, True]","[0, 32, 31, 1905, 16295, 119, 2, 0, 251, 381, 44, 20]",0.48148148148148145
"[True, True, True, False]","[287, 1, 27, 34698]","[True, True, True, True, True, True, True, True, True, True, True, True]","[4, 88, 6719, 208, 6360, 226, 1, 248, 34, 1793, 1863, 68]",0.5185185185185185
"[False, True, True, True, False]","[0, 430, 4021, 301, 6710]","[True, False, True, True, True, True, True, True, True, False, True, False, True, True, True, False, True, True]","[0, 0, 0, 0, 0, 36, 8, 16, 164, 0, 0, 40, 0, 36, 0, 10, 101, 7]",0.4444444444444444
"[False, True]","[1082, 522]","[True, False, True, True, True, True, False, True, True, True]","[30, 0, 5, 3061, 41, 578, 9, 488, 804, 1]",0.5185185185185185
"[True, True, True, True, False, True]","[804, 655, 475, 1026, 888, 75]","[True, True, True, False, True, True, True, True, True, True, False, False, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]","[32, 1036, 97, 372, 1050, 1531, 1156, 39932, 5511, 372, 6, 338, 5511, 971, 28, 2277, 860, 25, 1072, 31, 12, 10919, 0, 15, 7566, 306, 60, 1697, 1491, 810, 8519, 1912, 90, 3257, 17328, 84, 14891, 9920, 2152, 11274, 18, 67856, 121, 31, 4765, 4169, 9, 845, 682, 237, 112, 156, 3575, 8060, 350, 22816, 203]",0.6388888888888888
"[False, False, True, True]","[13, 1321, 1179, 1166]","[False, False, False, True, False, False, True, False, True, False, False, False]","[12666, 8, 1198, 2209, 709, 67323, 14, 77767, 124, 0, 96, 1399]",0.44444444444444436
"[False, False, False]","[55, 1528, 1521]","[True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, False, True, False, True]","[37, 192, 621, 16, 16, 1395, 9896, 10456, 1217, 48, 182, 138, 621, 4996, 137, 81, 10456, 404, 215, 14437, 1035]",0.7037037037037037
"[False, True, False, True, True, True, False]","[517, 580, 1117, 2, 60, 1058, 14638]","[False, False, True, True, False, False, True, False, False, True, False, False, True, False, True, False, True, True, True, False, True, False, True, False, True, True, True, False, True, False, False, True, False, False, False, True, False, False, False, True, True, False, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True]","[5138, 20, 1174, 139, 545, 188, 51, 1307, 136, 11, 709, 0, 52, 4, 15, 568, 4, 455, 18, 37, 1264, 0, 720, 10, 1619, 148, 3680, 89, 2, 34, 65, 704, 37, 613, 64, 0, 212, 77767, 0, 2957, 65, 24, 463, 13, 8, 2294, 188, 12087, 0, 8, 1967, 3241, 37, 1479, 4, 915, 4892, 147, 87, 50, 1, 509, 1967, 74, 222, 266, 3197, 123, 4874, 203]",0.6296296296296295
"[True, True, True, True, True, True, True, True, True, True, False]","[4008, 14, 142, 1455, 4116, 606, 57, 2530, 616, 335, 593]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1486, 10106, 32, 71, 162, 6708, 1531, 5667, 188, 71, 216, 971, 10194, 21, 1072, 496, 3364, 1800, 337, 219, 97, 3257, 894, 14891, 9920, 266, 542, 163, 130, 158, 4765, 12289, 113, 927]",0.5925925925925927
"[True, True, True]","[92, 427, 3628]",[],[],0.5555555555555555
"[True, True, True, True]","[10, 357, 378, 10673]","[True, True]","[10, 357]",0.5555555555555555
"[True, False, False, True]","[1217, 55, 48, 9896]","[True, True, True, False, False, True, False, True, False, False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, False, True, True, True, True, True, True, False, False, True, True, True, True, True, False, True, True, True, True]","[621, 1594, 16, 1521, 7515, 74, 289, 10456, 339, 1528, 21, 1718, 304, 485, 147, 10, 138, 9629, 40, 53, 621, 659, 645, 491, 4996, 153, 137, 10456, 960, 1141, 1141, 29, 37, 8, 0, 1395, 16, 89, 1146, 956, 182, 9920, 141, 677, 2408, 668, 152, 22, 6832, 3033, 1502, 109247, 404, 116, 1974, 50207, 203]",0.6666666666666666
"[True, True, False, True]","[968, 2199, 15456, 1311]","[True, True]","[3636, 323]",0.6296296296296297
"[False, True, False]","[522, 4, 3476]",[],[],0.6666666666666666
"[True, True, True, True, True, True, True]","[1141, 310, 9, 12, 10456, 109247, 29166]","[True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, False, False, True, True, True]","[74, 9896, 10456, 1528, 21, 147, 22, 10, 621, 659, 645, 960, 310, 8, 16, 494, 36525, 1217, 15, 7884, 84, 1146, 956, 170, 677, 668, 518, 8, 19162, 4093, 116, 23]",0.6296296296296295
"[True, False]","[9, 668]","[True, True, True, True, False, True, False, True, True, False, True]","[577, 8007, 11, 597, 0, 0, 8720, 195, 9, 2297, 523]",0.40740740740740744
"[True, True, True, True, True, True]","[92, 8832, 923, 4996, 5701, 11048]","[True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, False, True, True, True, True, True, False, True, False, True, True, False, True, True, True, False, True, True, True, True, True, True, False, True, True, False, True, False, True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, False]","[2960, 16, 10821, 1304, 1631, 138, 511, 8621, 1685, 278, 27, 2248, 2284, 6393, 443, 1848, 7668, 17219, 52, 424, 95, 25431, 16, 18572, 3618, 113, 158, 9801, 1737, 249, 13, 664, 1294, 203, 257, 8, 14, 8, 2633, 92, 189, 3241, 1773, 55, 21, 1548, 35, 67, 503, 0, 5467, 5483, 66, 134, 921, 8, 10, 57, 404, 979]",0.6296296296296295
"[True, True]","[6, 1976]",[],[],0.3703703703703704
"[False, False, False]","[28, 4, 1848]","[False, False, True, False, False, False]","[627, 6, 10, 204, 0, 3]",0.5277777777777778
"[False, True, True]","[5151, 2821, 24616]","[True, True, True, False, True, False, True, True, False, True, False, True, True]","[0, 6719, 352, 203, 7, 8720, 3115, 8575, 16753, 2549, 439, 248, 15]",0.7407407407407408
"[True, True, True, True]","[227, 77, 1706, 3822]","[True, True, True, False, True, True, True, True]","[1697, 8519, 362, 258, 3257, 103, 17, 1156]",0.6666666666666666
"[True, True, True, True, True, True, True]","[1800, 4765, 158, 1455, 162, 4008, 14891]","[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True]","[10106, 32, 97, 146, 6708, 5667, 188, 372, 216, 971, 21, 10194, 667, 28, 2277, 146, 7566, 3364, 593, 1697, 810, 219, 337, 90, 804, 57, 3257, 335, 894, 142, 266, 2530, 9920, 2152, 163, 130, 14, 616, 12289, 845, 4116, 606, 927, 75, 113, 3575, 203]",0.7407407407407408
"[True, True, True, True]","[134, 71, 5667, 1247]","[True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, False]","[1486, 97, 3257, 753, 6708, 844, 1531, 542, 2530, 9920, 32, 246, 163, 71, 4008, 971, 10194, 12289, 3033, 11, 3705, 4116, 1531, 1072, 230, 127]",0.6296296296296297
"[True, True]","[14, 1509]","[True, False, True, True]","[19, 22403, 11747, 9]",0.4074074074074074
"[True, True, False]","[244, 1310, 4046]","[True, False, True]","[213, 32, 48334]",0.3333333333333333
"[True, False, True, True, True]","[1638, 16801, 70, 2521, 18208]","[True, False, True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, False, True, False, True, False]","[4, 382, 7447, 1181, 6, 28127, 37, 14, 224, 2, 223, 43, 3978, 331, 6446, 0, 4898, 6, 488, 684, 18, 246, 115, 17879, 409, 409]",0.38888888888888884
"[True, True, False]","[0, 9457, 2406]","[False, True, True, True]","[4892, 583, 149, 1523]",0.3703703703703703
"[True, False, False, False, True]","[128, 1824, 1727, 11, 10821]","[True, True, False, True, True, False, True, True, True]","[11048, 6393, 14558, 278, 31, 660, 2, 39, 18]",0.6296296296296297
"[True, False]","[49, 12087]","[True, True, False, True, False, True, True, False, False, True, False, True, True, True, True, True, True]","[18, 1174, 3634, 1313, 14638, 6981, 128, 1, 13, 11, 136, 21690, 24, 2474, 12, 0, 244]",0.7407407407407408
"[False, False, False]","[20, 2, 1747]",[],[],0.38888888888888895
"[True, True, True, True]","[163, 5, 1, 1687]",[],[],0.7407407407407408
"[True, True, True, True]","[6, 1303, 3106, 2]","[False, True, True]","[0, 993, 83]",0.5185185185185186
"[True, True, True, True, False, True]","[180, 3372, 285, 365, 10105, 33815]","[True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True]","[506, 120, 22, 90, 0, 50207, 564, 137, 133, 188, 20, 831, 831, 10, 1010, 0, 331, 2067]",0.6296296296296295
"[True, False, False, True, True, False]","[242, 180, 2152, 9920, 1697, 888]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]","[1594, 32, 46, 97, 103, 1531, 1156, 5511, 188, 1369, 9629, 5511, 28, 2277, 1072, 127, 10919, 1141, 7566, 226, 2927, 1491, 810, 3988, 90, 804, 3354, 84, 266, 0, 1, 121, 12226, 31, 4765, 9, 845, 682, 237, 14062, 8060, 3575, 75, 203, 9896, 474, 1050, 146, 6708, 5667, 12226, 372, 6, 4008, 971, 10194, 667, 860, 14, 1026, 1706, 96, 0, 60, 3372, 306, 8519, 366, 3257, 894, 14891, 18, 163, 4116, 888, 350, 113, 116]",0.75
"[True, True, True, False, True]","[16, 8832, 1304, 8621, 11048]","[True, True, True, True, True, True, True, True, False, True, True, True, False, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True]","[2960, 1737, 10821, 158, 203, 14, 511, 8, 2633, 4996, 278, 92, 2284, 3241, 6393, 21, 443, 1848, 7668, 1548, 35, 17219, 52, 424, 95, 503, 66, 923, 921, 10, 57, 113, 979, 5701]",0.3333333333333333
"[False, False]","[8, 8707]","[True, False, False, False, False, False]","[128, 115, 31, 2816, 83, 4]",0.5185185185185185
"[True, True]","[68, 638]","[True, True]","[3, 68]",0.40740740740740744
"[True, True, True]","[248, 25431, 7623]","[True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True]","[0, 2859, 85, 203, 146, 1055, 0, 3336, 71, 2165, 8575, 90, 117, 92, 1638, 92, 24616, 10841, 3133, 0, 142, 0, 352, 0, 7, 88, 114, 0, 979, 1213, 134, 2549, 55]",0.6296296296296297
"[True, True, True, True]","[27, 479, 365, 583]","[False, False, True, True, True, False, False, True, True, True, False, True]","[641, 91, 1523, 2046, 77, 723, 2406, 149, 503, 17, 4892, 40]",0.4074074074074074
"[True, True, True, True]","[118, 44, 7156, 374]",[False],[12],0.7407407407407408
"[False, False, True, True, True, True, True]","[289, 53, 10456, 1217, 89, 50207, 1718]","[False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, False, False, True, False, True, True, True, True, True, False, True, False, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, False, True, True, False, True, False, False, True, False, True, True, True, True, True, True, False]","[45306, 90, 74, 1384, 21, 304, 5532, 840, 1035, 621, 40, 659, 645, 81, 70, 2413, 31, 14437, 310, 192, 0, 32, 142, 48, 956, 170, 10, 246, 32, 164, 5069, 8, 6744, 707, 5047, 1539, 8201, 621, 16, 9896, 1528, 180, 128, 147, 2768, 19, 12451, 486, 22, 10, 2165, 180, 8, 960, 12916, 215, 2853, 1035, 55, 29166, 707, 1141, 29, 567, 8, 969, 1146, 677, 668, 152, 12, 1358, 109247, 30, 10, 116, 23, 29, 0]",0.4444444444444444
"[True, True]","[3992, 11860]","[True, True]","[60298, 0]",0.5925925925925927
"[False, False, False, False, False]","[23, 12637, 873, 692, 1767]",[],[],0.4074074074074074
"[True, False, True, False, False]","[15, 24, 52, 14638, 1307]","[False, False, True, True, False, True, False, False, True, False, False, False, True, False, True, True, False, True, False, False, True, True, False, True, True, True, False, True, False, False, True, False, False, False, True, False, False, False, True, False, True, True, True, True, False, True, False, True, True, False, True, False, True, False, False, False, True, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, True, True, True, True, True]","[5138, 20, 1174, 139, 545, 51, 188, 136, 11, 709, 0, 4, 2, 568, 4, 18, 37, 1264, 0, 10, 1619, 148, 89, 3680, 815, 2, 34, 0, 65, 1117, 704, 37, 613, 64, 0, 212, 0, 517, 122, 77767, 0, 19, 65, 2957, 463, 3372, 13, 580, 60, 2294, 1, 8, 188, 12087, 0, 8, 284, 1967, 3241, 37, 4, 915, 4892, 147, 87, 244, 50, 1, 509, 1967, 74, 222, 266, 3197, 16844, 123, 1058, 4874]",0.5185185185185185
"[True, True]","[14, 1509]","[True, False, True, True]","[19, 22403, 11747, 9]",0.5555555555555556
"[True, True, False, False, False]","[0, 1759, 0, 557, 126]",[],[],0.4074074074074074
"[True, True, True, True, False]","[0, 0, 4021, 301, 6710]","[True, True, False, True, True, True, True, True, True, False, True, False, True, False, True, False, True, True]","[0, 430, 0, 0, 0, 36, 8, 16, 164, 0, 7, 40, 0, 0, 0, 10, 101, 36]",0.25925925925925924
"[False, False, False]","[69, 213, 5956]","[True, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, True, True, False, True, False, False, False]","[4, 24, 26, 2, 3, 286, 0, 92, 2, 982, 3143, 9037, 86, 7999, 91, 92, 1749, 286, 14, 54, 11684, 5047, 1665, 39358, 86, 15897]",0.6666666666666666
"[False, False, False, True, True, True, True, True]","[45306, 5047, 1358, 2768, 30, 1539, 50207, 8201]","[True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, False, True, False, True, True, True, True, False, True, True, True]","[90, 971, 289, 10456, 51, 1718, 171, 516, 350, 5532, 248, 335, 840, 3413, 25, 20, 2413, 10045, 48, 14, 32, 142, 47, 89, 1217, 920, 51, 42, 9, 32, 0, 328, 164, 105, 46, 3033, 988, 707, 41, 44, 11, 30, 180, 128, 32, 53, 2756, 8, 180, 2, 84, 5956, 8, 1904, 969, 24, 116, 920, 91, 0, 20, 29]",0.6944444444444444
"[False, True, True]","[455, 10073, 3550]","[False, True, True, True, True, True, True, True, True, True]","[1147, 455, 0, 1430, 6981, 46, 6981, 41, 244, 1945]",0.5185185185185185
"[True, True]","[0, 1144]",[False],[0],0.638888888888889
"[True, True, True, True, False]","[248, 287, 6719, 1863, 34698]","[False, True, True, False, True, True, False, True, False, True, True, True, True, True, True, True, True, True, True, False, True, False, False, False, False, True, True, True]","[77767, 272, 77, 74, 1793, 61, 16753, 88, 8183, 208, 6360, 27, 24616, 1, 534, 163, 68, 4, 352, 2294, 226, 5415, 15, 110, 0, 2518, 1, 34]",0.5185185185185185
"[True, True]","[131, 22325]",[True],[16],0.48148148148148145
"[False, False, True, True, False]","[212, 64, 123, 4874, 14638]","[False, False, True, True, False, True, True, False, False, False, True, False, False, True, False, True, False, True, False, False, True, True, False, True, False, False, False, False, True, True, True, True, True, True, False, True, True, False, False, False, True, False, True, False, True, False, False, True, True, True, True, False, False, False, True, True, True, True, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True]","[5138, 20, 1174, 139, 545, 10, 51, 188, 1307, 136, 11, 709, 0, 52, 4, 15, 6993, 2, 568, 23, 4, 18, 37, 1264, 0, 761, 3253, 10, 6, 22, 1619, 32, 148, 3680, 89, 979, 2, 34, 65, 1117, 704, 37, 75, 613, 0, 517, 77767, 715, 82, 65, 2957, 24, 463, 13, 61, 580, 60, 291, 8, 2294, 188, 12087, 0, 8, 956, 1967, 3241, 1, 37, 4, 915, 4892, 147, 87, 50, 1, 509, 1967, 74, 222, 266, 3197, 1058, 2393]",0.7407407407407408
"[True, True, False, True]","[6448, 378, 2194, 21690]","[True, True, False, True, True]","[5, 31904, 0, 938, 1361]",0.7037037037037037
"[True, True, True, True]","[278, 6393, 10821, 11048]","[True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, False, False, True, True, False, False, True, False, True, True, True, True, False, True, True, True, True, True, True, True, False, True, False, False, True, False, True, True, True, True, True, True, False, True]","[17, 191, 2960, 16, 1737, 128, 158, 31, 1304, 203, 14, 511, 8832, 8621, 8, 1198, 2633, 4996, 92, 1824, 2284, 2, 3241, 21, 443, 11, 1848, 7668, 1548, 35, 17219, 52, 424, 95, 503, 660, 18, 11, 14558, 66, 1727, 923, 921, 10, 57, 113, 39, 979, 5701]",0.3333333333333333
"[True, True]","[119, 16516]",[True],[180],0.3703703703703703
"[False, True, True]","[957, 71, 1969]","[True, True, True, False, False, True, True, True]","[5, 8, 36, 1531, 0, 0, 243, 395]",0.5555555555555556
"[True, True, False, True]","[878, 1252, 1221, 24687]","[True, False, True, True, True, True, False, True, False]","[35, 22379, 406, 3, 2028, 2549, 0, 1, 8720]",0.5277777777777778
"[True, True, True, True, True]","[117, 146, 248, 7623, 25431]","[True, False, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]","[0, 2859, 85, 203, 1055, 0, 3336, 71, 2165, 8575, 90, 10194, 667, 92, 1638, 92, 24616, 10841, 3133, 0, 0, 142, 11, 352, 0, 7, 88, 114, 14891, 9920, 0, 1213, 979, 134, 2549, 55, 8479]",0.6111111111111112
